,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,Meta Keywords 2,Meta Keywords 2 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
1617,https://uhnj.org/about/board/bod_minutes/2014-03-18_UH_BOD_Public_Session-APPROVED.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,92995,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.025,"Fri, 09 Apr 2021 06:37:17 GMT",,,,1.1,https://uhnj.org/about/board/bod_minutes/2014-03-18_UH_BOD_Public_Session-APPROVED.pdf,2022-02-04 11:35:44
1618,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Evans&First_Name=Hugh,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,275,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.051,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Evans&First_Name=Hugh,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Evans&First_Name=Hugh,2022-02-04 11:35:44
1619,https://uhnj.org/about/board/bod_minutes/2015-11-10_UH_BOD_Public_Session-APPROVED.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,494697,0,0.0,3,,2,1,0,0.19,0,0,0,0,0,0,,,,,,0.108,"Fri, 09 Apr 2021 06:37:10 GMT",,,,1.1,https://uhnj.org/about/board/bod_minutes/2015-11-10_UH_BOD_Public_Session-APPROVED.pdf,2022-02-04 11:35:44
1620,https://uhnj.org/specialized_services/livertransplant/images/koneru/radiofrequency1a.gif,image/gif,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,24208,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.09,"Fri, 09 Apr 2021 06:48:50 GMT",,,,1.1,https://uhnj.org/specialized_services/livertransplant/images/koneru/radiofrequency1a.gif,2022-02-04 11:35:44
1621,https://uhnj.org/directory/med-weight-loss/images/rh_logo_red.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,6671,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.093,"Thu, 24 Jun 2021 14:24:28 GMT",,,,1.1,https://uhnj.org/directory/med-weight-loss/images/rh_logo_red.png,2022-02-04 11:35:44
1622,https://uhnj.org/about/board/bod_minutes/2014-01-28%20UH%20BOD%20Public%20Session%20APPROVED.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,104221,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.102,"Fri, 09 Apr 2021 06:37:12 GMT",,,,1.1,https://uhnj.org/about/board/bod_minutes/2014-01-28%20UH%20BOD%20Public%20Session%20APPROVED.pdf,2022-02-04 11:35:44
1623,https://uhnj.org/about/board/bod_minutes/Special_Emergency_Meeting_4-27-15%20FINAL.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,155182,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.084,"Fri, 09 Apr 2021 06:37:09 GMT",,,,1.1,https://uhnj.org/about/board/bod_minutes/Special_Emergency_Meeting_4-27-15%20FINAL.pdf,2022-02-04 11:35:44
1624,https://uhnj.org/about/COB/cob-resolutions/Resolutions_7-18-13_COB.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,86136,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.078,"Fri, 09 Apr 2021 06:37:48 GMT",,,,1.1,https://uhnj.org/about/COB/cob-resolutions/Resolutions_7-18-13_COB.pdf,2022-02-04 11:35:44
1625,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Klein&First_Name=Kenneth,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,278,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.057,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Klein&First_Name=Kenneth,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Klein&First_Name=Kenneth,2022-02-04 11:35:44
1626,https://uhnj.org/compliance/docs/Personal_and_Business_Relationships_Disclosure_Form.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,185606,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.086,"Fri, 09 Apr 2021 06:39:39 GMT",,,,1.1,https://uhnj.org/compliance/docs/Personal_and_Business_Relationships_Disclosure_Form.pdf,2022-02-04 11:35:44
1627,https://uhnj.org/ACC/clinics/Medicine_Clinics.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Ambulatory Care Services | University Hospital, Newark, NJ",58,523,,0,0,,0,,0,Ambulatory Care Services,24,,0,Medicine Clinics,16,,0,,,,,,,,,,26059,839,26.577,3,,20,2,0,0.38,79,43,0,10,10,0,,,,,22f5d367d27b4b3439d4bcf9f1ae9ed7,0.09,"Tue, 26 Oct 2021 13:18:31 GMT",,,,1.1,https://uhnj.org/ACC/clinics/Medicine_Clinics.htm,2022-02-04 11:35:44
1628,https://uhnj.org/about/board/bod_minutes/06-28-16-UH-BOD-Public-Session-APPROVED.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,192046,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.027,"Fri, 09 Apr 2021 06:37:21 GMT",,,,1.1,https://uhnj.org/about/board/bod_minutes/06-28-16-UH-BOD-Public-Session-APPROVED.pdf,2022-02-04 11:35:44
1629,http://www.uhnj.org/index.htm,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,210,0,0.0,3,,14,13,0,2.44,0,0,0,0,0,0,,,,,,0.053,,https://uhnj.org/index.htm,HTTP Redirect,,1.1,http://www.uhnj.org/index.htm,2022-02-04 11:35:44
1631,https://uhnj.org/patients/video/nash.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,22638,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.087,"Fri, 09 Apr 2021 06:46:38 GMT",,,,1.1,https://uhnj.org/patients/video/nash.png,2022-02-04 11:35:44
1632,https://uhnj.org/specialized_services/radiology/images/UH.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,69427,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.083,"Fri, 09 Apr 2021 06:49:37 GMT",,,,1.1,https://uhnj.org/specialized_services/radiology/images/UH.png,2022-02-04 11:35:44
1633,https://uhnj.org/directory/Vascular/avt.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Vascular Center | University Hospital, Newark, NJ",49,435,,0,0,,0,,0,Vascular Center,15,,0,,0,,0,,,,,,,,,,20326,210,12.402,3,,17,5,0,0.94,64,38,0,10,10,0,,,,,fc2c4cc28c1a526f1c0ad1192627b277,0.082,"Tue, 26 Oct 2021 13:21:20 GMT",,,,1.1,https://uhnj.org/directory/Vascular/avt.htm,2022-02-04 11:35:44
1634,http://www.uhnj.org/about/board/index.htm,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,222,0,0.0,3,,13,13,0,2.44,0,0,0,0,0,0,,,,,,0.05,,https://uhnj.org/about/board/index.htm,HTTP Redirect,,1.1,http://www.uhnj.org/about/board/index.htm,2022-02-04 11:35:44
1636,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=Yonclas&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,435,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.054,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=Yonclas&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=Yonclas&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:44
1637,https://uhnj.org/uhnetweb/hotnews/20/aug/Faculty_Staff_Resources.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,111560,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.097,"Tue, 11 Aug 2020 16:05:35 GMT",,,,1.1,https://uhnj.org/uhnetweb/hotnews/20/aug/Faculty_Staff_Resources.pdf,2022-02-04 11:35:44
1638,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Frohman&First_Name=Larry,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,278,0,0.0,3,,2,2,0,0.38,0,0,0,0,0,0,,,,,,0.055,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Frohman&First_Name=Larry,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Frohman&First_Name=Larry,2022-02-04 11:35:44
1639,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Taneli&First_Name=Tolga,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,277,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.053,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Taneli&First_Name=Tolga,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Taneli&First_Name=Tolga,2022-02-04 11:35:44
1640,https://uhnj.org/auxiliary/images/write.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,6191,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.078,"Fri, 09 Apr 2021 06:38:48 GMT",,,,1.1,https://uhnj.org/auxiliary/images/write.jpg,2022-02-04 11:35:45
1641,https://uhnj.org/OPR/mandatory_training/Mandatory_Online_In-service_Education/Image_006.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,73124,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.08,"Fri, 09 Apr 2021 06:46:30 GMT",,,,1.1,https://uhnj.org/OPR/mandatory_training/Mandatory_Online_In-service_Education/Image_006.png,2022-02-04 11:35:45
1642,https://uhnj.org/braintumor/html/aboutthebrainandtumors/acous/figure3b.htm,text/html; charset=iso-8859-1,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,255,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.082,,,,,1.1,https://uhnj.org/braintumor/html/aboutthebrainandtumors/acous/figure3b.htm,2022-02-04 11:35:45
1643,https://uhnj.org/about/board/bod_minutes/6-26-18-UH-BOD-Public-Session-APPROVED.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,143725,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.092,"Fri, 09 Apr 2021 06:37:22 GMT",,,,1.1,https://uhnj.org/about/board/bod_minutes/6-26-18-UH-BOD-Public-Session-APPROVED.pdf,2022-02-04 11:35:45
1644,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Ripper&First_Name=Jill,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,276,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.051,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Ripper&First_Name=Jill,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Ripper&First_Name=Jill,2022-02-04 11:35:45
1645,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Robinson&First_Name=Mark,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,278,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.052,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Robinson&First_Name=Mark,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Robinson&First_Name=Mark,2022-02-04 11:35:45
1646,https://uhnj.org/directory/podiatry/forms/UH%20Rotation%20Request%20Form%20FY18.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,327146,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.092,"Tue, 13 Oct 2020 14:38:34 GMT",,,,1.1,https://uhnj.org/directory/podiatry/forms/UH%20Rotation%20Request%20Form%20FY18.pdf,2022-02-04 11:35:45
1647,https://mychart.uhnj.org/MyChart-PRD/en-US/images/warning.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,1623,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.13,"Wed, 14 Dec 2016 15:25:00 GMT",,,,1.1,https://mychart.uhnj.org/MyChart-PRD/en-US/images/warning.png,2022-02-04 11:35:45
1648,https://portal.uhnj.org/web/myuhnj/training-and-professional-development,text/html;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,1586,0,6.62,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,ea39c6e7d78540034f36494a3e62feb9,0.025,,,,,1.1,https://portal.uhnj.org/web/myuhnj/training-and-professional-development,2022-02-04 11:35:45
1649,https://uhnj.org/directory/Vascular/mc.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Vascular Center | University Hospital, Newark, NJ",49,435,,0,0,,0,,0,Vascular Center,15,,0,,0,,0,,,,,,,,,,19715,134,10.209,3,,17,5,0,0.94,64,38,0,10,10,0,,,,,66d8242618431352a77f25f751eca965,0.088,"Tue, 26 Oct 2021 13:21:23 GMT",,,,1.1,https://uhnj.org/directory/Vascular/mc.htm,2022-02-04 11:35:45
1650,https://uhnj.org/directory/podiatry/foot_xray.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,26580,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.026,"Tue, 13 Oct 2020 14:38:29 GMT",,,,1.1,https://uhnj.org/directory/podiatry/foot_xray.jpg,2022-02-04 11:35:45
1651,https://uhnj.org/about/board/bod-resolutions/Adopted_Resolution_9-04-20.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,1505525,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.079,"Fri, 09 Apr 2021 06:36:38 GMT",,,,1.1,https://uhnj.org/about/board/bod-resolutions/Adopted_Resolution_9-04-20.pdf,2022-02-04 11:35:45
1652,https://uhnj.org/transparency/files/221775306_UniversityHospital_ShoppableServices.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,257934,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.082,"Thu, 20 Jan 2022 17:44:25 GMT",,,,1.1,https://uhnj.org/transparency/files/221775306_UniversityHospital_ShoppableServices.pdf,2022-02-04 11:35:45
1653,https://uhnj.org/covid-19/images/visitor_restrictions_banner.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,63775,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.08,"Fri, 09 Apr 2021 06:39:43 GMT",,,,1.1,https://uhnj.org/covid-19/images/visitor_restrictions_banner.jpg,2022-02-04 11:35:45
1654,https://uhnj.org/about/COB/cob-resolutions/Resolutions_11-18-20_COB.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,313147,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.082,"Fri, 09 Apr 2021 06:37:49 GMT",,,,1.1,https://uhnj.org/about/COB/cob-resolutions/Resolutions_11-18-20_COB.pdf,2022-02-04 11:35:45
1655,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=lespinasse&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,438,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.055,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=lespinasse&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=lespinasse&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:45
1656,https://uhnj.org/volunteer/RA-Program/Upcoming_Events_files//sdm.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,28326,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.087,"Tue, 13 Oct 2020 14:49:00 GMT",,,,1.1,https://uhnj.org/volunteer/RA-Program/Upcoming_Events_files//sdm.png,2022-02-04 11:35:46
1657,https://mychart.uhnj.org/MyChart-PRD/en-US/styles/bundles/sdk?v=UA7B88r5GbCt2Q7cuq81LbDyhh5LHLLT8R-Mb_Mcjyw1,text/css; charset=utf-8,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,96359,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.128,,,,,1.1,https://mychart.uhnj.org/MyChart-PRD/en-US/styles/bundles/sdk?v=UA7B88r5GbCt2Q7cuq81LbDyhh5LHLLT8R-Mb_Mcjyw1,2022-02-04 11:35:45
1658,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Marks&First_Name=David,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,276,0,0.0,3,,5,5,0,0.94,0,0,0,0,0,0,,,,,,0.064,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Marks&First_Name=David,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Marks&First_Name=David,2022-02-04 11:35:46
1659,https://uhnj.org/press_room/stroke/Comprehensive_Stroke_TJC.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,134359,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.087,"Wed, 15 Sep 2021 19:04:51 GMT",,,,1.1,https://uhnj.org/press_room/stroke/Comprehensive_Stroke_TJC.png,2022-02-04 11:35:46
1660,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Tanuos&First_Name=Hanan,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,277,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.055,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Tanuos&First_Name=Hanan,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Tanuos&First_Name=Hanan,2022-02-04 11:35:46
1661,https://uhnj.org/uhnetweb/graphics/flyers/flyers.htm,text/html; charset=UTF-8,200,OK,Indexable,,UHNet,5,60,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,5253,113,14.62,3,,1,1,0,0.19,17,7,0,0,0,0,,,,,f517f3b92dc369ebe8c43853a10b2056,0.082,"Fri, 19 Feb 2021 01:31:29 GMT",,,,1.1,https://uhnj.org/uhnetweb/graphics/flyers/flyers.htm,2022-02-04 11:35:46
1662,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Schwab&First_Name=Joseph,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,278,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.055,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Schwab&First_Name=Joseph,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Schwab&First_Name=Joseph,2022-02-04 11:35:46
1663,https://uhnj.org/uhnetweb/uhinsider/emergencypower.htm,text/html; charset=UTF-8,200,OK,Indexable,,UHNet,5,60,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,7891,565,48.815,3,,3,2,0,0.38,5,4,0,0,0,0,,,,,218d65141a2fd37a9b4d76998089bb0,0.027,"Fri, 20 Sep 2019 14:36:30 GMT",,,,1.1,https://uhnj.org/uhnetweb/uhinsider/emergencypower.htm,2022-02-04 11:35:46
1665,https://uhnj.org/OPR/training/tip_sheets/ClinDoc_PhysViewing_DocFS_More_Activites_EMI_Aug_6_2014.pdf,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,348,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.024,,https://my.rbhs.rutgers.edu/cas/login?service=https%3A%2F%2Fwww.uhnj.org%2FOPR%2Ftraining%2Ftip_sheets%2FClinDoc_PhysViewing_DocFS_More_Activites_EMI_Aug_6_2014.pdf,HTTP Redirect,,1.1,https://uhnj.org/OPR/training/tip_sheets/ClinDoc_PhysViewing_DocFS_More_Activites_EMI_Aug_6_2014.pdf,2022-02-04 11:35:46
1666,https://uhnj.org/directory/wound/images/Image_012.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,109992,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.085,"Tue, 13 Oct 2020 14:38:18 GMT",,,,1.1,https://uhnj.org/directory/wound/images/Image_012.jpg,2022-02-04 11:35:46
1667,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Andrew&Last_Name=Berman&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,440,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.057,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Andrew&Last_Name=Berman&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Andrew&Last_Name=Berman&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:46
1668,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Heir&First_Name=Gary,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,274,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.05,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Heir&First_Name=Gary,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Heir&First_Name=Gary,2022-02-04 11:35:47
1669,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Hill&First_Name=James,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,275,0,0.0,3,,2,2,0,0.38,0,0,0,0,0,0,,,,,,0.055,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Hill&First_Name=James,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Hill&First_Name=James,2022-02-04 11:35:47
